date,year,month,day,day_of_year,day_of_week,temperature_avg,temperature_min,temperature_max,rainfall_mm,humidity_avg,pressure_hpa,wind_speed_kmh,is_rainy_day,season,is_weekend,location,latitude,longitude,years_since_2010
2014-06-15,2014,6,15,166,6,25.4,19.5,28.0,9.8,59.3,1020.4,5.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-16,2014,6,16,167,0,20.0,14.6,23.7,4.2,61.7,1029.4,8.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-17,2014,6,17,168,1,24.7,19.1,28.0,5.1,72.7,1004.9,5.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-18,2014,6,18,169,2,23.4,17.4,28.0,4.4,69.3,986.0,12.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-19,2014,6,19,170,3,24.1,19.0,28.0,2.2,73.5,1041.3,11.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-20,2014,6,20,171,4,23.7,18.3,28.0,11.1,66.9,995.1,8.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-21,2014,6,21,172,5,20.9,16.3,26.7,3.3,56.2,1010.9,7.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-22,2014,6,22,173,6,26.0,21.9,28.0,2.1,70.6,999.6,10.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-23,2014,6,23,174,0,24.2,18.5,28.0,2.0,61.3,1007.9,5.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-24,2014,6,24,175,1,24.2,19.8,28.0,6.0,87.5,1008.8,6.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-25,2014,6,25,176,2,21.4,18.0,27.2,2.7,77.1,1004.9,14.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-26,2014,6,26,177,3,24.4,19.7,27.6,0.7,62.0,1017.4,10.8,0,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-27,2014,6,27,178,4,22.6,19.5,27.9,3.2,74.6,1009.1,13.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-28,2014,6,28,179,5,24.3,19.3,27.9,4.4,68.9,1014.2,7.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-29,2014,6,29,180,6,20.9,16.1,26.3,4.9,67.9,1006.4,11.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-06-30,2014,6,30,181,0,24.3,21.1,28.0,2.0,77.8,1006.6,9.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-01,2014,7,1,182,1,23.9,19.8,28.0,22.0,78.3,1005.4,8.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-02,2014,7,2,183,2,22.1,16.4,27.6,2.2,71.8,1013.0,7.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-03,2014,7,3,184,3,21.9,16.6,26.9,13.1,78.1,1021.4,8.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-04,2014,7,4,185,4,22.9,18.2,26.3,4.5,93.7,999.9,6.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-05,2014,7,5,186,5,22.7,17.3,27.7,7.8,82.1,1012.4,7.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-06,2014,7,6,187,6,22.4,17.0,28.0,16.2,77.4,1007.3,11.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-07,2014,7,7,188,0,24.4,21.0,28.0,6.7,70.7,1004.7,6.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-08,2014,7,8,189,1,22.1,18.4,27.2,15.9,69.5,1014.1,5.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-09,2014,7,9,190,2,19.4,15.2,24.3,15.6,70.6,1022.0,5.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-10,2014,7,10,191,3,21.8,16.3,26.8,6.3,85.0,997.8,12.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-11,2014,7,11,192,4,23.1,17.8,27.7,8.8,52.7,1030.3,9.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-12,2014,7,12,193,5,21.9,17.0,25.7,9.1,87.5,1022.4,9.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-13,2014,7,13,194,6,20.6,17.3,25.2,5.1,81.2,1002.5,6.1,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-14,2014,7,14,195,0,23.1,17.5,28.0,5.6,91.6,1014.4,8.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-15,2014,7,15,196,1,23.4,17.6,26.8,2.9,62.5,1018.5,10.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-16,2014,7,16,197,2,21.4,16.8,24.8,4.8,90.7,1015.5,5.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-17,2014,7,17,198,3,25.7,21.6,28.0,22.6,40.0,1020.4,10.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-18,2014,7,18,199,4,20.2,17.2,26.2,5.9,76.3,1024.8,12.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-19,2014,7,19,200,5,22.4,18.4,27.2,10.5,80.1,1007.6,9.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-20,2014,7,20,201,6,23.1,17.4,26.5,9.5,86.4,983.6,10.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-21,2014,7,21,202,0,21.8,17.3,25.5,29.1,58.5,1006.7,9.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-22,2014,7,22,203,1,22.1,17.5,26.7,19.4,64.3,1008.7,10.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-23,2014,7,23,204,2,22.0,18.7,25.9,23.5,69.1,1002.4,11.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-24,2014,7,24,205,3,22.6,16.9,26.5,16.7,78.3,1013.7,7.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-25,2014,7,25,206,4,19.3,15.7,22.4,6.6,83.0,1010.5,12.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-26,2014,7,26,207,5,23.1,19.1,26.4,9.5,72.8,1007.4,5.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-27,2014,7,27,208,6,19.8,15.4,22.9,6.1,88.9,1021.0,10.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-28,2014,7,28,209,0,23.2,18.0,26.3,5.3,49.5,1002.8,10.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-29,2014,7,29,210,1,20.3,16.8,25.4,4.1,71.2,999.9,7.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-30,2014,7,30,211,2,22.8,18.8,27.5,2.6,95.0,999.4,12.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-07-31,2014,7,31,212,3,20.9,15.1,25.9,7.6,86.8,1011.7,12.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-01,2014,8,1,213,4,20.7,15.8,23.8,4.5,74.2,995.4,14.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-02,2014,8,2,214,5,21.2,15.4,24.9,8.8,76.5,997.9,12.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-03,2014,8,3,215,6,22.5,17.8,26.8,10.8,80.7,1028.8,8.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-04,2014,8,4,216,0,22.4,18.2,27.2,3.8,86.0,1015.4,5.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-05,2014,8,5,217,1,20.9,16.8,26.6,5.7,84.0,1009.5,8.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-06,2014,8,6,218,2,21.5,17.6,26.1,7.0,69.6,1027.1,5.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-07,2014,8,7,219,3,19.0,14.1,24.2,2.4,71.7,1020.9,13.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-08,2014,8,8,220,4,23.2,17.8,26.7,15.4,74.4,1019.7,8.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-09,2014,8,9,221,5,23.4,19.9,28.0,4.7,92.1,1025.6,9.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-10,2014,8,10,222,6,22.3,17.0,26.2,8.7,95.0,1011.4,5.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-11,2014,8,11,223,0,20.1,16.6,25.5,2.4,83.5,1019.8,12.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-12,2014,8,12,224,1,22.9,17.0,27.2,4.1,73.8,1020.1,8.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-13,2014,8,13,225,2,21.5,18.4,27.2,18.2,68.0,1004.3,8.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-14,2014,8,14,226,3,21.7,18.2,25.8,7.8,93.6,1019.4,6.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-15,2014,8,15,227,4,21.1,16.5,26.1,20.1,83.1,1010.7,15.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-16,2014,8,16,228,5,18.1,12.7,22.3,2.1,82.2,1017.8,11.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-17,2014,8,17,229,6,21.6,16.5,27.2,1.6,67.8,1014.8,9.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-18,2014,8,18,230,0,18.6,14.8,22.7,7.9,69.1,1025.0,9.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-19,2014,8,19,231,1,21.8,16.9,25.5,8.3,73.9,1014.0,6.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-20,2014,8,20,232,2,18.3,14.1,23.2,8.9,80.7,1028.2,12.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-21,2014,8,21,233,3,20.4,15.7,24.0,6.2,76.6,1015.2,9.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-22,2014,8,22,234,4,18.8,15.2,23.8,7.6,79.2,1015.9,9.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-23,2014,8,23,235,5,20.9,15.5,26.6,1.7,68.9,1010.7,12.1,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-24,2014,8,24,236,6,21.3,15.9,25.2,16.9,74.2,1039.8,5.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-25,2014,8,25,237,0,20.1,16.7,24.7,18.9,83.0,1019.7,5.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-26,2014,8,26,238,1,21.9,17.8,27.0,15.3,64.3,1009.9,10.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-27,2014,8,27,239,2,19.6,14.5,24.4,8.7,62.8,996.2,6.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-28,2014,8,28,240,3,22.7,18.8,28.0,19.5,90.9,1016.6,11.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-29,2014,8,29,241,4,20.3,14.8,24.7,1.9,66.7,1009.9,13.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-30,2014,8,30,242,5,19.9,15.8,25.6,14.1,89.9,1009.1,10.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-08-31,2014,8,31,243,6,20.2,14.7,23.3,7.3,76.8,1013.3,11.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-01,2014,9,1,244,0,21.4,16.5,26.3,6.3,79.0,1025.4,8.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-02,2014,9,2,245,1,18.2,14.8,21.5,10.8,73.1,1019.9,7.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-03,2014,9,3,246,2,19.7,14.9,23.8,4.7,61.3,1003.5,8.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-04,2014,9,4,247,3,18.5,15.3,23.1,17.0,95.0,1012.4,13.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-05,2014,9,5,248,4,17.9,12.4,22.1,20.3,82.2,1018.6,11.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-06,2014,9,6,249,5,19.7,16.2,23.5,9.1,78.6,1012.9,11.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-07,2014,9,7,250,6,16.7,12.7,20.6,2.6,72.8,1030.0,13.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-08,2014,9,8,251,0,17.0,12.0,21.1,14.1,78.0,1018.6,13.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-09,2014,9,9,252,1,20.9,15.7,24.6,10.3,45.4,1013.2,6.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-10,2014,9,10,253,2,19.6,14.0,24.7,26.9,75.4,1012.4,14.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-11,2014,9,11,254,3,17.4,12.5,22.4,9.1,72.5,1021.9,5.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-12,2014,9,12,255,4,17.6,13.5,23.5,4.2,87.3,1016.5,9.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-13,2014,9,13,256,5,17.6,13.3,22.4,20.1,66.7,1022.0,5.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-14,2014,9,14,257,6,18.9,13.3,23.6,9.7,71.6,1011.9,11.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-15,2014,9,15,258,0,20.0,14.2,23.9,2.0,71.4,1006.8,11.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-16,2014,9,16,259,1,17.6,12.9,23.5,7.8,70.3,1010.3,7.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-17,2014,9,17,260,2,17.8,14.4,22.6,6.2,95.0,1023.3,9.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-18,2014,9,18,261,3,17.4,13.9,21.3,6.9,74.1,1022.0,6.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-19,2014,9,19,262,4,17.4,11.6,21.2,2.1,64.2,1003.1,5.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-20,2014,9,20,263,5,20.1,14.3,23.7,17.0,77.4,1002.4,12.1,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-21,2014,9,21,264,6,16.8,12.9,21.3,6.0,60.4,995.8,14.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-22,2014,9,22,265,0,18.3,14.0,23.8,10.8,64.6,1003.8,8.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-23,2014,9,23,266,1,20.2,17.1,25.7,6.7,79.1,1011.9,5.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-24,2014,9,24,267,2,17.0,13.6,20.7,4.7,65.3,1022.6,15.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-25,2014,9,25,268,3,18.0,14.9,21.2,9.9,64.7,1003.5,9.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-26,2014,9,26,269,4,16.9,11.7,20.0,15.3,61.2,1004.4,5.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-27,2014,9,27,270,5,15.8,12.3,21.0,11.2,81.3,1007.3,14.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-28,2014,9,28,271,6,18.8,13.3,23.6,9.5,86.7,1002.3,12.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-29,2014,9,29,272,0,16.6,12.5,20.2,2.7,75.2,1020.8,14.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-09-30,2014,9,30,273,1,15.8,11.1,21.7,9.3,95.0,1003.2,12.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-01,2014,10,1,274,2,17.2,12.9,20.6,2.2,66.3,1029.6,11.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-02,2014,10,2,275,3,15.6,12.2,20.0,3.7,53.2,1010.0,12.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-03,2014,10,3,276,4,16.0,10.8,19.7,0.8,87.4,1025.6,11.8,0,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-04,2014,10,4,277,5,13.5,10.2,16.7,4.7,64.1,992.2,7.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-05,2014,10,5,278,6,13.3,10.0,18.3,6.0,81.6,998.8,5.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-06,2014,10,6,279,0,15.0,10.0,19.6,1.7,88.0,1015.7,13.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-07,2014,10,7,280,1,17.0,11.4,22.1,5.3,88.5,1002.6,9.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-08,2014,10,8,281,2,14.5,11.4,17.7,7.5,78.2,1015.1,8.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-09,2014,10,9,282,3,17.5,12.5,23.4,3.3,69.7,1006.5,7.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-10,2014,10,10,283,4,17.8,12.7,21.2,2.2,72.5,1013.6,5.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-11,2014,10,11,284,5,18.2,13.2,23.9,11.6,63.7,1013.3,14.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-12,2014,10,12,285,6,18.9,15.8,22.4,2.9,84.5,999.7,13.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-13,2014,10,13,286,0,17.7,11.7,22.8,3.9,94.7,1028.5,11.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-14,2014,10,14,287,1,17.4,13.0,23.2,8.0,93.4,1004.7,9.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-15,2014,10,15,288,2,18.7,14.0,23.3,5.9,50.2,994.6,7.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-16,2014,10,16,289,3,15.8,11.9,18.9,12.8,85.9,1010.4,7.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-17,2014,10,17,290,4,14.7,10.0,19.3,7.7,56.3,999.7,9.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-18,2014,10,18,291,5,17.3,11.3,21.9,6.0,68.1,1008.5,8.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-19,2014,10,19,292,6,17.2,12.4,22.5,4.2,84.7,1013.0,14.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-20,2014,10,20,293,0,15.3,10.9,21.0,2.3,62.4,1011.8,12.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-21,2014,10,21,294,1,14.7,10.6,18.5,3.7,83.6,1017.7,10.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-22,2014,10,22,295,2,15.0,10.9,19.2,2.3,72.7,1015.0,13.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-23,2014,10,23,296,3,14.9,11.1,19.9,4.5,64.0,1035.9,13.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-24,2014,10,24,297,4,17.4,12.9,22.6,4.1,69.9,1014.4,5.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-25,2014,10,25,298,5,15.0,10.7,18.4,4.9,62.7,1011.4,7.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-26,2014,10,26,299,6,12.9,10.0,17.4,8.2,65.0,1020.3,6.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-27,2014,10,27,300,0,14.9,10.0,20.4,0.3,85.3,1012.7,10.0,0,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-28,2014,10,28,301,1,14.9,10.0,18.0,2.9,73.5,1011.3,10.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-29,2014,10,29,302,2,15.4,11.0,20.6,2.6,69.4,1028.0,5.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-30,2014,10,30,303,3,17.2,14.1,20.7,4.0,89.0,1017.4,8.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-10-31,2014,10,31,304,4,14.2,10.0,18.1,5.2,72.9,994.7,10.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-01,2014,11,1,305,5,14.2,10.5,19.6,0.3,82.5,988.8,8.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-02,2014,11,2,306,6,14.5,10.0,18.4,1.4,57.8,1020.5,8.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-03,2014,11,3,307,0,15.7,11.4,19.6,0.6,69.7,1025.4,5.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-04,2014,11,4,308,1,16.1,11.1,22.0,0.2,74.4,1003.1,8.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-05,2014,11,5,309,2,15.4,11.9,19.9,0.8,69.8,1014.1,11.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-06,2014,11,6,310,3,15.7,11.2,19.6,0.4,54.5,1019.9,10.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-07,2014,11,7,311,4,15.6,10.0,21.6,0.4,64.4,1020.2,8.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-08,2014,11,8,312,5,14.1,10.0,19.0,1.8,66.0,1007.0,12.4,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-09,2014,11,9,313,6,16.4,10.8,21.1,1.0,72.8,1008.4,14.2,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-10,2014,11,10,314,0,14.8,10.0,20.0,1.4,62.7,1019.0,9.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-11,2014,11,11,315,1,13.4,10.0,18.2,0.0,68.3,1029.1,14.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-12,2014,11,12,316,2,13.5,10.0,18.8,0.4,61.9,1019.7,8.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-13,2014,11,13,317,3,13.3,10.0,17.1,0.2,77.3,1001.0,14.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-14,2014,11,14,318,4,15.3,12.0,20.2,0.5,84.4,1013.3,12.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-15,2014,11,15,319,5,13.8,10.0,17.1,0.6,91.0,995.2,8.9,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-16,2014,11,16,320,6,13.9,10.3,17.9,3.1,63.9,1033.7,11.3,1,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-17,2014,11,17,321,0,13.9,10.0,19.4,3.7,70.3,1014.5,8.4,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-18,2014,11,18,322,1,14.5,10.0,18.2,0.6,80.8,1029.2,12.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-19,2014,11,19,323,2,15.5,11.2,20.5,1.3,65.5,1023.3,6.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-20,2014,11,20,324,3,15.1,10.0,18.6,1.9,70.4,1006.8,14.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-21,2014,11,21,325,4,14.4,10.2,20.3,4.9,84.8,1024.1,14.4,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-22,2014,11,22,326,5,13.7,10.0,17.4,2.4,95.0,1015.2,13.2,1,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-23,2014,11,23,327,6,13.9,10.0,18.0,0.4,82.8,1005.8,6.1,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-24,2014,11,24,328,0,14.7,10.0,19.2,1.0,69.6,1016.7,12.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-25,2014,11,25,329,1,13.5,10.0,16.8,0.0,74.7,1003.0,14.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-26,2014,11,26,330,2,14.5,10.0,18.0,0.2,58.6,994.6,7.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-27,2014,11,27,331,3,12.4,10.0,17.5,1.0,75.0,1012.0,8.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-28,2014,11,28,332,4,12.8,10.0,18.1,0.1,80.7,1010.5,11.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-29,2014,11,29,333,5,12.7,10.0,18.6,0.4,73.3,1013.9,12.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-11-30,2014,11,30,334,6,12.0,10.0,16.4,5.8,72.4,1007.2,7.9,1,Dry,1,"Kumbo, Cameroon",3.848,11.5021,4
2014-12-01,2014,12,1,335,0,12.0,10.0,16.3,0.0,80.5,1015.2,9.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-12-02,2014,12,2,336,1,12.3,10.0,16.8,0.4,74.7,1026.7,8.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-12-03,2014,12,3,337,2,13.1,10.0,17.3,1.0,59.9,1018.3,14.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-12-04,2014,12,4,338,3,12.4,10.0,18.2,0.8,72.3,1011.7,9.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
2014-12-05,2014,12,5,339,4,12.2,10.0,17.5,0.3,61.0,1022.3,14.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,4
