date,year,month,quarter,day_of_year,day_of_week,is_weekend,clean_fuel_access,country,country_code,series_name,series_code
2012-02-27,2012,2,1,58,0,0,2.358,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-02-28,2012,2,1,59,1,0,2.362,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-02-29,2012,2,1,60,2,0,2.363,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-01,2012,3,1,61,3,0,2.365,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-02,2012,3,1,62,4,0,2.364,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-03,2012,3,1,63,5,1,2.367,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-04,2012,3,1,64,6,1,2.369,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-05,2012,3,1,65,0,0,2.368,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-06,2012,3,1,66,1,0,2.369,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-07,2012,3,1,67,2,0,2.372,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-08,2012,3,1,68,3,0,2.375,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-09,2012,3,1,69,4,0,2.378,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-10,2012,3,1,70,5,1,2.382,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-11,2012,3,1,71,6,1,2.378,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-12,2012,3,1,72,0,0,2.377,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-13,2012,3,1,73,1,0,2.379,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-14,2012,3,1,74,2,0,2.384,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-15,2012,3,1,75,3,0,2.395,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-16,2012,3,1,76,4,0,2.399,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-17,2012,3,1,77,5,1,2.398,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-18,2012,3,1,78,6,1,2.408,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-19,2012,3,1,79,0,0,2.415,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-20,2012,3,1,80,1,0,2.421,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-21,2012,3,1,81,2,0,2.42,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-22,2012,3,1,82,3,0,2.414,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-23,2012,3,1,83,4,0,2.415,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-24,2012,3,1,84,5,1,2.418,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-25,2012,3,1,85,6,1,2.419,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-26,2012,3,1,86,0,0,2.416,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-27,2012,3,1,87,1,0,2.417,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-28,2012,3,1,88,2,0,2.419,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-29,2012,3,1,89,3,0,2.425,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-30,2012,3,1,90,4,0,2.428,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-03-31,2012,3,1,91,5,1,2.431,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-01,2012,4,2,92,6,1,2.434,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-02,2012,4,2,93,0,0,2.436,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-03,2012,4,2,94,1,0,2.437,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-04,2012,4,2,95,2,0,2.436,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-05,2012,4,2,96,3,0,2.433,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-06,2012,4,2,97,4,0,2.432,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-07,2012,4,2,98,5,1,2.434,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-08,2012,4,2,99,6,1,2.433,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-09,2012,4,2,100,0,0,2.437,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-10,2012,4,2,101,1,0,2.439,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-11,2012,4,2,102,2,0,2.445,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-12,2012,4,2,103,3,0,2.45,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-13,2012,4,2,104,4,0,2.445,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-14,2012,4,2,105,5,1,2.448,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-15,2012,4,2,106,6,1,2.446,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-16,2012,4,2,107,0,0,2.448,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-17,2012,4,2,108,1,0,2.447,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-18,2012,4,2,109,2,0,2.44,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-19,2012,4,2,110,3,0,2.451,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-20,2012,4,2,111,4,0,2.461,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-21,2012,4,2,112,5,1,2.457,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-22,2012,4,2,113,6,1,2.46,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-23,2012,4,2,114,0,0,2.457,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-24,2012,4,2,115,1,0,2.456,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-25,2012,4,2,116,2,0,2.465,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-26,2012,4,2,117,3,0,2.457,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-27,2012,4,2,118,4,0,2.453,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-28,2012,4,2,119,5,1,2.456,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-29,2012,4,2,120,6,1,2.462,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-04-30,2012,4,2,121,0,0,2.466,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-01,2012,5,2,122,1,0,2.474,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-02,2012,5,2,123,2,0,2.47,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-03,2012,5,2,124,3,0,2.473,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-04,2012,5,2,125,4,0,2.475,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-05,2012,5,2,126,5,1,2.477,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-06,2012,5,2,127,6,1,2.478,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-07,2012,5,2,128,0,0,2.482,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-08,2012,5,2,129,1,0,2.48,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-09,2012,5,2,130,2,0,2.475,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-10,2012,5,2,131,3,0,2.472,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-11,2012,5,2,132,4,0,2.477,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-12,2012,5,2,133,5,1,2.474,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-13,2012,5,2,134,6,1,2.475,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-14,2012,5,2,135,0,0,2.477,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-15,2012,5,2,136,1,0,2.477,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-16,2012,5,2,137,2,0,2.485,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-17,2012,5,2,138,3,0,2.485,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-18,2012,5,2,139,4,0,2.481,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-19,2012,5,2,140,5,1,2.487,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-20,2012,5,2,141,6,1,2.486,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-21,2012,5,2,142,0,0,2.481,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-22,2012,5,2,143,1,0,2.484,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-23,2012,5,2,144,2,0,2.485,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-24,2012,5,2,145,3,0,2.488,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-25,2012,5,2,146,4,0,2.495,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-26,2012,5,2,147,5,1,2.493,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-27,2012,5,2,148,6,1,2.498,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-28,2012,5,2,149,0,0,2.506,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-29,2012,5,2,150,1,0,2.508,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-30,2012,5,2,151,2,0,2.511,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-05-31,2012,5,2,152,3,0,2.51,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-01,2012,6,2,153,4,0,2.511,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-02,2012,6,2,154,5,1,2.508,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-03,2012,6,2,155,6,1,2.506,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-04,2012,6,2,156,0,0,2.503,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-05,2012,6,2,157,1,0,2.498,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-06,2012,6,2,158,2,0,2.494,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-07,2012,6,2,159,3,0,2.496,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-08,2012,6,2,160,4,0,2.489,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-09,2012,6,2,161,5,1,2.495,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-10,2012,6,2,162,6,1,2.495,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-11,2012,6,2,163,0,0,2.491,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-12,2012,6,2,164,1,0,2.497,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-13,2012,6,2,165,2,0,2.499,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-14,2012,6,2,166,3,0,2.501,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-15,2012,6,2,167,4,0,2.502,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-16,2012,6,2,168,5,1,2.503,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-17,2012,6,2,169,6,1,2.509,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-18,2012,6,2,170,0,0,2.512,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-19,2012,6,2,171,1,0,2.507,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-20,2012,6,2,172,2,0,2.512,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-21,2012,6,2,173,3,0,2.513,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-22,2012,6,2,174,4,0,2.51,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-23,2012,6,2,175,5,1,2.509,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-24,2012,6,2,176,6,1,2.501,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-25,2012,6,2,177,0,0,2.502,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-26,2012,6,2,178,1,0,2.51,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-27,2012,6,2,179,2,0,2.508,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-28,2012,6,2,180,3,0,2.503,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-29,2012,6,2,181,4,0,2.506,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-06-30,2012,6,2,182,5,1,2.506,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-07-01,2012,7,3,183,6,1,2.511,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-07-02,2012,7,3,184,0,0,2.511,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-07-03,2012,7,3,185,1,0,2.504,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-07-04,2012,7,3,186,2,0,2.501,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-07-05,2012,7,3,187,3,0,2.506,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
2012-07-06,2012,7,3,188,4,0,2.499,Cameroon,CMR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS
