date,year,month,day,day_of_year,item,item_code,value,unit,area,area_code,element,element_code,domain,domain_code,flag,flag_description
2012-03-05,2012,3,5,65,"Wood fuel, non-coniferous",1628,22614.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-06,2012,3,6,66,"Wood fuel, non-coniferous",1628,31434.68,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-07,2012,3,7,67,"Wood fuel, non-coniferous",1628,24052.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-08,2012,3,8,68,"Wood fuel, non-coniferous",1628,20279.48,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-09,2012,3,9,69,"Wood fuel, non-coniferous",1628,28309.77,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-10,2012,3,10,70,"Wood fuel, non-coniferous",1628,21083.14,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-11,2012,3,11,71,"Wood fuel, non-coniferous",1628,22598.07,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-12,2012,3,12,72,"Wood fuel, non-coniferous",1628,18324.28,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-13,2012,3,13,73,"Wood fuel, non-coniferous",1628,22848.07,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-14,2012,3,14,74,"Wood fuel, non-coniferous",1628,26748.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-15,2012,3,15,75,"Wood fuel, non-coniferous",1628,20624.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-16,2012,3,16,76,"Wood fuel, non-coniferous",1628,20684.26,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-17,2012,3,17,77,"Wood fuel, non-coniferous",1628,20484.62,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-18,2012,3,18,78,"Wood fuel, non-coniferous",1628,21239.41,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-19,2012,3,19,79,"Wood fuel, non-coniferous",1628,20991.2,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-20,2012,3,20,80,"Wood fuel, non-coniferous",1628,29761.47,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-21,2012,3,21,81,"Wood fuel, non-coniferous",1628,32300.77,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-22,2012,3,22,82,"Wood fuel, non-coniferous",1628,20033.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-23,2012,3,23,83,"Wood fuel, non-coniferous",1628,24606.79,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-24,2012,3,24,84,"Wood fuel, non-coniferous",1628,18966.8,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-25,2012,3,25,85,"Wood fuel, non-coniferous",1628,25490.34,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-26,2012,3,26,86,"Wood fuel, non-coniferous",1628,26987.94,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-27,2012,3,27,87,"Wood fuel, non-coniferous",1628,20203.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-28,2012,3,28,88,"Wood fuel, non-coniferous",1628,20830.58,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-29,2012,3,29,89,"Wood fuel, non-coniferous",1628,26523.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-30,2012,3,30,90,"Wood fuel, non-coniferous",1628,26850.05,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-03-31,2012,3,31,91,"Wood fuel, non-coniferous",1628,24321.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-01,2012,4,1,92,"Wood fuel, non-coniferous",1628,21348.64,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-02,2012,4,2,93,"Wood fuel, non-coniferous",1628,22509.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-03,2012,4,3,94,"Wood fuel, non-coniferous",1628,19748.54,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-04,2012,4,4,95,"Wood fuel, non-coniferous",1628,20089.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-05,2012,4,5,96,"Wood fuel, non-coniferous",1628,20240.65,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-06,2012,4,6,97,"Wood fuel, non-coniferous",1628,24678.98,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-07,2012,4,7,98,"Wood fuel, non-coniferous",1628,22664.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-08,2012,4,8,99,"Wood fuel, non-coniferous",1628,19684.55,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-09,2012,4,9,100,"Wood fuel, non-coniferous",1628,25532.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-10,2012,4,10,101,"Wood fuel, non-coniferous",1628,23808.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-11,2012,4,11,102,"Wood fuel, non-coniferous",1628,27880.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-12,2012,4,12,103,"Wood fuel, non-coniferous",1628,24697.3,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-13,2012,4,13,104,"Wood fuel, non-coniferous",1628,21401.37,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-14,2012,4,14,105,"Wood fuel, non-coniferous",1628,25498.66,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-15,2012,4,15,106,"Wood fuel, non-coniferous",1628,22083.77,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-16,2012,4,16,107,"Wood fuel, non-coniferous",1628,16383.26,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-17,2012,4,17,108,"Wood fuel, non-coniferous",1628,25396.11,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-18,2012,4,18,109,"Wood fuel, non-coniferous",1628,19940.68,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-19,2012,4,19,110,"Wood fuel, non-coniferous",1628,20106.8,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-20,2012,4,20,111,"Wood fuel, non-coniferous",1628,20772.78,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-21,2012,4,21,112,"Wood fuel, non-coniferous",1628,21835.3,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-22,2012,4,22,113,"Wood fuel, non-coniferous",1628,23068.16,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-23,2012,4,23,114,"Wood fuel, non-coniferous",1628,26509.31,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-24,2012,4,24,115,"Wood fuel, non-coniferous",1628,21700.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-25,2012,4,25,116,"Wood fuel, non-coniferous",1628,16938.57,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-26,2012,4,26,117,"Wood fuel, non-coniferous",1628,18092.12,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-27,2012,4,27,118,"Wood fuel, non-coniferous",1628,19945.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-28,2012,4,28,119,"Wood fuel, non-coniferous",1628,28934.35,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-29,2012,4,29,120,"Wood fuel, non-coniferous",1628,21420.5,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-04-30,2012,4,30,121,"Wood fuel, non-coniferous",1628,24756.04,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-01,2012,5,1,122,"Wood fuel, non-coniferous",1628,21257.71,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-02,2012,5,2,123,"Wood fuel, non-coniferous",1628,28351.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-03,2012,5,3,124,"Wood fuel, non-coniferous",1628,22706.08,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-04,2012,5,4,125,"Wood fuel, non-coniferous",1628,20602.64,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-05,2012,5,5,126,"Wood fuel, non-coniferous",1628,26257.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-06,2012,5,6,127,"Wood fuel, non-coniferous",1628,23296.31,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-07,2012,5,7,128,"Wood fuel, non-coniferous",1628,19447.62,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-08,2012,5,8,129,"Wood fuel, non-coniferous",1628,19121.49,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-09,2012,5,9,130,"Wood fuel, non-coniferous",1628,21522.14,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-10,2012,5,10,131,"Wood fuel, non-coniferous",1628,24659.2,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-11,2012,5,11,132,"Wood fuel, non-coniferous",1628,23929.37,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-12,2012,5,12,133,"Wood fuel, non-coniferous",1628,23641.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-13,2012,5,13,134,"Wood fuel, non-coniferous",1628,22918.3,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-14,2012,5,14,135,"Wood fuel, non-coniferous",1628,31573.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-15,2012,5,15,136,"Wood fuel, non-coniferous",1628,28905.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-16,2012,5,16,137,"Wood fuel, non-coniferous",1628,24542.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-17,2012,5,17,138,"Wood fuel, non-coniferous",1628,24553.0,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-18,2012,5,18,139,"Wood fuel, non-coniferous",1628,22282.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-19,2012,5,19,140,"Wood fuel, non-coniferous",1628,21739.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-20,2012,5,20,141,"Wood fuel, non-coniferous",1628,17175.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-21,2012,5,21,142,"Wood fuel, non-coniferous",1628,26903.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-22,2012,5,22,143,"Wood fuel, non-coniferous",1628,24476.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-23,2012,5,23,144,"Wood fuel, non-coniferous",1628,22280.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-24,2012,5,24,145,"Wood fuel, non-coniferous",1628,24149.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-25,2012,5,25,146,"Wood fuel, non-coniferous",1628,24323.34,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-26,2012,5,26,147,"Wood fuel, non-coniferous",1628,25234.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-27,2012,5,27,148,"Wood fuel, non-coniferous",1628,23192.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-28,2012,5,28,149,"Wood fuel, non-coniferous",1628,25309.02,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-29,2012,5,29,150,"Wood fuel, non-coniferous",1628,24157.83,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-30,2012,5,30,151,"Wood fuel, non-coniferous",1628,26612.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-05-31,2012,5,31,152,"Wood fuel, non-coniferous",1628,22036.68,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-01,2012,6,1,153,"Wood fuel, non-coniferous",1628,19718.28,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-02,2012,6,2,154,"Wood fuel, non-coniferous",1628,22487.11,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-03,2012,6,3,155,"Wood fuel, non-coniferous",1628,23890.41,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-04,2012,6,4,156,"Wood fuel, non-coniferous",1628,19616.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-05,2012,6,5,157,"Wood fuel, non-coniferous",1628,24908.46,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-06,2012,6,6,158,"Wood fuel, non-coniferous",1628,23872.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-07,2012,6,7,159,"Wood fuel, non-coniferous",1628,19861.12,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-08,2012,6,8,160,"Wood fuel, non-coniferous",1628,22359.24,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-09,2012,6,9,161,"Wood fuel, non-coniferous",1628,18604.31,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-10,2012,6,10,162,"Wood fuel, non-coniferous",1628,15755.6,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-11,2012,6,11,163,"Wood fuel, non-coniferous",1628,23744.57,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-12,2012,6,12,164,"Wood fuel, non-coniferous",1628,24830.74,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-13,2012,6,13,165,"Wood fuel, non-coniferous",1628,30242.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-14,2012,6,14,166,"Wood fuel, non-coniferous",1628,19963.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-15,2012,6,15,167,"Wood fuel, non-coniferous",1628,24780.62,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-16,2012,6,16,168,"Wood fuel, non-coniferous",1628,25363.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-17,2012,6,17,169,"Wood fuel, non-coniferous",1628,19720.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-18,2012,6,18,170,"Wood fuel, non-coniferous",1628,23075.85,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-19,2012,6,19,171,"Wood fuel, non-coniferous",1628,18571.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-20,2012,6,20,172,"Wood fuel, non-coniferous",1628,19196.4,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-21,2012,6,21,173,"Wood fuel, non-coniferous",1628,23533.6,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-22,2012,6,22,174,"Wood fuel, non-coniferous",1628,27808.46,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-23,2012,6,23,175,"Wood fuel, non-coniferous",1628,17429.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-24,2012,6,24,176,"Wood fuel, non-coniferous",1628,18895.26,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-25,2012,6,25,177,"Wood fuel, non-coniferous",1628,26248.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-26,2012,6,26,178,"Wood fuel, non-coniferous",1628,24614.98,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-27,2012,6,27,179,"Wood fuel, non-coniferous",1628,19191.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-28,2012,6,28,180,"Wood fuel, non-coniferous",1628,23517.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-29,2012,6,29,181,"Wood fuel, non-coniferous",1628,25951.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-06-30,2012,6,30,182,"Wood fuel, non-coniferous",1628,25640.47,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-07-01,2012,7,1,183,"Wood fuel, non-coniferous",1628,20072.11,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-07-02,2012,7,2,184,"Wood fuel, non-coniferous",1628,25286.04,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-07-03,2012,7,3,185,"Wood fuel, non-coniferous",1628,19435.44,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-07-04,2012,7,4,186,"Wood fuel, non-coniferous",1628,23478.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2012-07-05,2012,7,5,187,"Wood fuel, non-coniferous",1628,18442.14,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
