date,year,month,day,firewood_demand_m3,unit,area,temperature_avg,temperature_min,temperature_max,rainfall_mm,humidity_avg,pressure_hpa,wind_speed_kmh,is_rainy_day,season,latitude,longitude
2012-07-26,2012,7,26,27379.99,m3,Cameroon,21.9,18.7,25.7,10.1,85.9,1005.1,13.5,1,Rainy,3.848,11.5021
2012-07-27,2012,7,27,17287.21,m3,Cameroon,22.3,17.1,26.7,3.3,59.0,1025.3,10.2,1,Rainy,3.848,11.5021
2012-07-28,2012,7,28,25515.52,m3,Cameroon,20.3,17.0,23.7,9.6,93.1,1015.8,13.8,1,Rainy,3.848,11.5021
2012-07-29,2012,7,29,27248.91,m3,Cameroon,22.3,17.9,26.8,2.5,61.6,1022.9,5.2,1,Rainy,3.848,11.5021
2012-07-30,2012,7,30,22833.78,m3,Cameroon,22.1,17.9,26.4,23.1,81.9,1001.8,6.0,1,Rainy,3.848,11.5021
2012-07-31,2012,7,31,17486.67,m3,Cameroon,21.2,17.5,25.8,15.4,95.0,1043.2,10.4,1,Rainy,3.848,11.5021
2012-08-01,2012,8,1,25461.85,m3,Cameroon,18.8,13.8,23.1,12.9,88.3,1006.3,8.4,1,Rainy,3.848,11.5021
2012-08-02,2012,8,2,22280.11,m3,Cameroon,21.5,18.5,25.9,9.7,60.6,1010.7,8.8,1,Rainy,3.848,11.5021
2012-08-03,2012,8,3,19647.85,m3,Cameroon,20.5,16.9,25.1,8.5,80.9,1010.0,8.5,1,Rainy,3.848,11.5021
2012-08-04,2012,8,4,18258.27,m3,Cameroon,24.7,19.1,28.0,1.2,92.1,1021.4,11.4,1,Rainy,3.848,11.5021
2012-08-05,2012,8,5,21622.12,m3,Cameroon,21.5,16.7,25.4,6.7,71.8,1034.4,14.8,1,Rainy,3.848,11.5021
2012-08-06,2012,8,6,21678.41,m3,Cameroon,21.5,18.2,26.0,27.7,82.8,1008.1,12.6,1,Rainy,3.848,11.5021
2012-08-07,2012,8,7,25368.67,m3,Cameroon,20.9,17.1,26.4,9.9,90.0,1024.5,8.6,1,Rainy,3.848,11.5021
2012-08-08,2012,8,8,27540.51,m3,Cameroon,23.9,20.3,27.2,24.3,56.1,1008.7,10.7,1,Rainy,3.848,11.5021
2012-08-09,2012,8,9,17685.27,m3,Cameroon,23.1,18.2,27.1,5.2,87.1,1025.8,10.3,1,Rainy,3.848,11.5021
2012-08-10,2012,8,10,21253.54,m3,Cameroon,22.6,16.9,26.2,9.0,72.0,1013.9,5.2,1,Rainy,3.848,11.5021
2012-08-11,2012,8,11,18112.73,m3,Cameroon,21.6,17.1,26.6,28.7,73.4,1001.3,14.1,1,Rainy,3.848,11.5021
2012-08-12,2012,8,12,23204.71,m3,Cameroon,23.0,18.7,27.9,10.5,94.0,1013.3,9.6,1,Rainy,3.848,11.5021
2012-08-13,2012,8,13,25204.88,m3,Cameroon,21.6,18.1,24.8,11.6,95.0,1006.4,11.6,1,Rainy,3.848,11.5021
2012-08-14,2012,8,14,21089.06,m3,Cameroon,19.3,13.4,24.2,1.9,77.2,994.1,6.3,1,Rainy,3.848,11.5021
2012-08-15,2012,8,15,24959.27,m3,Cameroon,19.7,14.0,23.7,2.4,60.1,1019.9,5.5,1,Rainy,3.848,11.5021
2012-08-16,2012,8,16,22770.58,m3,Cameroon,19.6,13.6,25.5,11.8,81.5,1020.7,7.7,1,Rainy,3.848,11.5021
2012-08-17,2012,8,17,27810.03,m3,Cameroon,22.7,17.7,27.1,5.3,86.9,1012.7,9.5,1,Rainy,3.848,11.5021
2012-08-18,2012,8,18,27123.44,m3,Cameroon,19.6,15.5,23.6,4.1,75.2,1021.0,13.5,1,Rainy,3.848,11.5021
2012-08-19,2012,8,19,25872.61,m3,Cameroon,22.4,16.9,27.4,7.0,75.6,1000.9,6.4,1,Rainy,3.848,11.5021
2012-08-20,2012,8,20,17709.07,m3,Cameroon,23.7,19.4,28.0,8.0,75.1,994.8,5.8,1,Rainy,3.848,11.5021
2012-08-21,2012,8,21,21857.54,m3,Cameroon,20.9,17.0,26.2,12.1,87.6,999.5,8.9,1,Rainy,3.848,11.5021
2012-08-22,2012,8,22,27347.74,m3,Cameroon,20.0,15.8,23.9,9.3,78.0,1005.4,13.2,1,Rainy,3.848,11.5021
2012-08-23,2012,8,23,20931.27,m3,Cameroon,23.0,19.4,28.0,5.5,76.6,1001.2,10.5,1,Rainy,3.848,11.5021
2012-08-24,2012,8,24,25182.47,m3,Cameroon,21.6,15.8,25.9,7.0,43.7,1008.4,11.8,1,Rainy,3.848,11.5021
2012-08-25,2012,8,25,18834.09,m3,Cameroon,22.3,16.5,28.0,4.3,80.8,1020.4,13.6,1,Rainy,3.848,11.5021
2012-08-26,2012,8,26,23818.65,m3,Cameroon,19.6,13.8,24.6,14.9,67.0,1035.5,10.3,1,Rainy,3.848,11.5021
2012-08-27,2012,8,27,22262.28,m3,Cameroon,19.5,14.8,25.1,6.6,87.3,1010.9,6.6,1,Rainy,3.848,11.5021
2012-08-28,2012,8,28,26002.05,m3,Cameroon,22.3,16.8,27.1,15.9,64.9,1015.4,6.0,1,Rainy,3.848,11.5021
2012-08-29,2012,8,29,23688.81,m3,Cameroon,18.8,14.7,24.2,4.2,61.0,1020.3,7.8,1,Rainy,3.848,11.5021
2012-08-30,2012,8,30,24456.26,m3,Cameroon,17.7,12.2,22.0,7.3,93.3,999.7,10.0,1,Rainy,3.848,11.5021
2012-08-31,2012,8,31,27774.06,m3,Cameroon,19.9,16.2,25.4,11.5,70.0,1006.5,14.8,1,Rainy,3.848,11.5021
2012-09-01,2012,9,1,26106.48,m3,Cameroon,18.0,14.3,23.1,12.4,72.4,1005.6,9.4,1,Rainy,3.848,11.5021
2012-09-02,2012,9,2,22978.84,m3,Cameroon,18.7,13.5,23.5,9.2,61.6,1018.1,11.5,1,Rainy,3.848,11.5021
2012-09-03,2012,9,3,24796.94,m3,Cameroon,17.9,12.9,23.2,28.3,76.6,1016.1,10.3,1,Rainy,3.848,11.5021
2012-09-04,2012,9,4,23373.4,m3,Cameroon,18.4,14.2,23.3,13.3,73.3,1026.1,9.2,1,Rainy,3.848,11.5021
2012-09-05,2012,9,5,20481.96,m3,Cameroon,17.8,13.2,22.6,6.4,60.2,1026.1,12.9,1,Rainy,3.848,11.5021
2012-09-06,2012,9,6,22906.82,m3,Cameroon,19.0,16.0,24.5,5.5,84.3,995.0,14.9,1,Rainy,3.848,11.5021
2012-09-07,2012,9,7,26634.58,m3,Cameroon,18.3,13.1,24.2,8.9,71.7,1005.3,14.5,1,Rainy,3.848,11.5021
2012-09-08,2012,9,8,23733.43,m3,Cameroon,17.2,13.3,22.2,6.7,95.0,1023.4,13.3,1,Rainy,3.848,11.5021
2012-09-09,2012,9,9,30522.44,m3,Cameroon,18.3,14.8,23.7,14.4,70.8,1006.4,8.3,1,Rainy,3.848,11.5021
2012-09-10,2012,9,10,24210.4,m3,Cameroon,18.4,14.2,22.9,18.0,65.4,1007.1,8.6,1,Rainy,3.848,11.5021
2012-09-11,2012,9,11,25049.51,m3,Cameroon,18.3,14.0,22.6,6.5,63.6,1013.3,8.0,1,Rainy,3.848,11.5021
2012-09-12,2012,9,12,23326.38,m3,Cameroon,16.6,13.4,21.5,3.1,76.3,1006.8,14.5,1,Rainy,3.848,11.5021
2012-09-13,2012,9,13,21526.02,m3,Cameroon,17.9,13.2,22.5,3.6,72.5,1013.4,11.5,1,Rainy,3.848,11.5021
2012-09-14,2012,9,14,27300.97,m3,Cameroon,18.2,14.1,21.7,15.2,60.9,1015.7,10.0,1,Rainy,3.848,11.5021
2012-09-15,2012,9,15,18742.32,m3,Cameroon,17.9,14.3,23.2,7.0,91.8,1003.9,12.5,1,Rainy,3.848,11.5021
2012-09-16,2012,9,16,23294.34,m3,Cameroon,21.4,15.5,26.7,4.7,93.3,1018.5,12.7,1,Rainy,3.848,11.5021
2012-09-17,2012,9,17,24301.09,m3,Cameroon,16.6,10.6,20.9,8.3,76.8,1012.8,11.8,1,Rainy,3.848,11.5021
2012-09-18,2012,9,18,23763.64,m3,Cameroon,19.1,15.7,23.2,8.9,95.0,1014.9,12.1,1,Rainy,3.848,11.5021
2012-09-19,2012,9,19,24728.59,m3,Cameroon,20.1,15.1,25.8,10.4,68.5,1022.0,6.3,1,Rainy,3.848,11.5021
2012-09-20,2012,9,20,20034.65,m3,Cameroon,18.9,13.7,24.6,3.7,79.0,1000.2,11.1,1,Rainy,3.848,11.5021
2012-09-21,2012,9,21,26873.86,m3,Cameroon,17.3,12.7,22.2,1.3,74.2,1018.4,9.8,1,Rainy,3.848,11.5021
2012-09-22,2012,9,22,23842.06,m3,Cameroon,19.3,14.0,24.3,2.0,70.8,992.9,6.9,1,Rainy,3.848,11.5021
2012-09-23,2012,9,23,15854.79,m3,Cameroon,19.1,13.3,23.9,28.3,68.2,1010.2,8.2,1,Rainy,3.848,11.5021
2012-09-24,2012,9,24,29358.23,m3,Cameroon,15.9,11.2,21.9,30.7,51.0,1015.0,13.4,1,Rainy,3.848,11.5021
2012-09-25,2012,9,25,19994.41,m3,Cameroon,20.4,15.6,24.4,8.0,66.4,1011.1,8.0,1,Rainy,3.848,11.5021
2012-09-26,2012,9,26,23920.31,m3,Cameroon,19.5,15.8,22.7,3.3,65.4,1017.0,5.4,1,Rainy,3.848,11.5021
2012-09-27,2012,9,27,20183.5,m3,Cameroon,16.8,13.3,21.7,9.1,56.9,1006.2,7.6,1,Rainy,3.848,11.5021
2012-09-28,2012,9,28,16517.62,m3,Cameroon,18.6,13.8,22.2,16.3,80.0,1004.2,5.3,1,Rainy,3.848,11.5021
2012-09-29,2012,9,29,18239.98,m3,Cameroon,18.3,14.5,22.9,8.9,93.8,1001.4,10.8,1,Rainy,3.848,11.5021
2012-09-30,2012,9,30,24643.73,m3,Cameroon,17.3,13.8,23.1,1.7,51.3,1005.4,10.7,1,Rainy,3.848,11.5021
2012-10-01,2012,10,1,24380.94,m3,Cameroon,17.0,12.7,22.7,4.7,76.3,1018.1,10.9,1,Rainy,3.848,11.5021
2012-10-02,2012,10,2,24152.44,m3,Cameroon,17.5,12.6,20.9,0.8,86.4,1007.4,10.2,0,Rainy,3.848,11.5021
2012-10-03,2012,10,3,27121.17,m3,Cameroon,17.4,13.3,20.4,10.4,55.9,1025.8,7.9,1,Rainy,3.848,11.5021
2012-10-04,2012,10,4,28349.84,m3,Cameroon,17.1,14.0,21.1,4.6,71.0,1020.3,11.3,1,Rainy,3.848,11.5021
2012-10-05,2012,10,5,25313.83,m3,Cameroon,15.8,10.8,19.6,8.3,75.1,1014.3,10.8,1,Rainy,3.848,11.5021
2012-10-06,2012,10,6,21483.04,m3,Cameroon,17.1,12.5,22.3,4.3,76.7,1013.2,8.4,1,Rainy,3.848,11.5021
2012-10-07,2012,10,7,19944.19,m3,Cameroon,15.3,10.1,18.4,6.7,81.6,1013.0,14.8,1,Rainy,3.848,11.5021
2012-10-08,2012,10,8,28797.7,m3,Cameroon,16.1,12.8,19.8,3.9,62.8,1016.1,8.8,1,Rainy,3.848,11.5021
2012-10-09,2012,10,9,21258.92,m3,Cameroon,15.7,10.0,20.0,3.0,78.1,1014.7,6.5,1,Rainy,3.848,11.5021
2012-10-10,2012,10,10,27267.67,m3,Cameroon,14.7,10.0,19.5,7.7,64.2,1000.2,5.9,1,Rainy,3.848,11.5021
2012-10-11,2012,10,11,21340.45,m3,Cameroon,15.2,10.8,20.7,0.7,70.2,1011.9,13.8,0,Rainy,3.848,11.5021
2012-10-12,2012,10,12,19089.19,m3,Cameroon,17.5,11.7,20.9,6.0,70.9,1025.6,6.5,1,Rainy,3.848,11.5021
2012-10-13,2012,10,13,19074.5,m3,Cameroon,14.1,10.0,19.4,2.3,62.6,1009.2,8.0,1,Rainy,3.848,11.5021
2012-10-14,2012,10,14,25288.66,m3,Cameroon,18.1,12.2,23.2,3.1,84.8,1030.1,5.7,1,Rainy,3.848,11.5021
2012-10-15,2012,10,15,22431.14,m3,Cameroon,15.1,11.9,19.5,3.3,49.8,1029.6,13.7,1,Rainy,3.848,11.5021
2012-10-16,2012,10,16,27694.23,m3,Cameroon,15.4,11.3,20.5,1.6,79.0,995.4,9.3,1,Rainy,3.848,11.5021
2012-10-17,2012,10,17,20925.78,m3,Cameroon,15.9,11.4,20.1,12.6,85.7,1008.6,11.2,1,Rainy,3.848,11.5021
2012-10-18,2012,10,18,26925.99,m3,Cameroon,16.4,12.3,20.8,0.2,76.4,1002.4,8.7,0,Rainy,3.848,11.5021
2012-10-19,2012,10,19,25347.53,m3,Cameroon,18.0,13.5,21.5,1.8,75.9,1011.5,9.8,1,Rainy,3.848,11.5021
2012-10-20,2012,10,20,24510.21,m3,Cameroon,15.3,10.0,21.1,0.6,60.1,1026.2,8.0,0,Rainy,3.848,11.5021
2012-10-21,2012,10,21,17419.62,m3,Cameroon,14.9,11.6,18.3,7.6,75.1,986.0,14.6,1,Rainy,3.848,11.5021
2012-10-22,2012,10,22,20793.79,m3,Cameroon,14.1,11.0,18.2,2.3,93.0,1015.7,14.8,1,Rainy,3.848,11.5021
2012-10-23,2012,10,23,24706.9,m3,Cameroon,15.5,10.0,18.5,3.5,72.5,1022.1,12.1,1,Rainy,3.848,11.5021
2012-10-24,2012,10,24,21347.21,m3,Cameroon,16.8,13.5,22.2,1.6,73.2,1013.0,12.1,1,Rainy,3.848,11.5021
2012-10-25,2012,10,25,27380.78,m3,Cameroon,15.2,10.1,19.7,7.3,83.1,1005.8,7.9,1,Rainy,3.848,11.5021
2012-10-26,2012,10,26,22231.94,m3,Cameroon,15.2,12.1,20.5,6.9,64.2,1017.1,10.0,1,Rainy,3.848,11.5021
2012-10-27,2012,10,27,25976.85,m3,Cameroon,14.0,10.0,17.1,6.0,84.3,1044.9,15.0,1,Rainy,3.848,11.5021
2012-10-28,2012,10,28,20521.44,m3,Cameroon,17.9,13.9,21.4,4.7,77.6,998.6,6.3,1,Rainy,3.848,11.5021
2012-10-29,2012,10,29,20645.28,m3,Cameroon,15.1,11.0,19.4,5.7,95.0,1007.0,11.1,1,Rainy,3.848,11.5021
2012-10-30,2012,10,30,19901.9,m3,Cameroon,14.4,11.1,18.2,6.0,81.3,1025.7,5.2,1,Rainy,3.848,11.5021
2012-10-31,2012,10,31,24712.24,m3,Cameroon,18.1,13.9,21.9,1.5,64.9,1009.7,8.0,0,Dry,3.848,11.5021
2012-11-01,2012,11,1,32108.92,m3,Cameroon,13.4,10.0,18.4,1.3,68.4,1031.6,7.9,0,Dry,3.848,11.5021
2012-11-02,2012,11,2,33810.75,m3,Cameroon,14.2,10.0,17.2,0.1,86.2,1018.9,12.7,0,Dry,3.848,11.5021
2012-11-03,2012,11,3,25640.3,m3,Cameroon,14.7,10.0,18.3,0.3,52.5,1006.8,9.2,0,Dry,3.848,11.5021
2012-11-04,2012,11,4,33781.98,m3,Cameroon,15.5,11.7,20.9,0.6,95.0,1022.8,7.1,0,Dry,3.848,11.5021
2012-11-05,2012,11,5,32413.74,m3,Cameroon,16.5,11.2,22.0,0.6,93.0,1005.3,12.9,0,Dry,3.848,11.5021
2012-11-06,2012,11,6,28568.08,m3,Cameroon,14.0,11.0,18.2,1.0,60.0,1020.6,10.3,0,Dry,3.848,11.5021
2012-11-07,2012,11,7,30443.83,m3,Cameroon,15.8,10.0,19.0,0.2,95.0,1016.8,9.9,0,Dry,3.848,11.5021
2012-11-08,2012,11,8,25790.04,m3,Cameroon,14.4,10.2,18.1,0.7,77.7,1010.5,13.8,0,Dry,3.848,11.5021
2012-11-09,2012,11,9,36208.74,m3,Cameroon,14.5,10.0,18.1,0.3,74.3,1005.3,9.6,0,Dry,3.848,11.5021
2012-11-10,2012,11,10,34918.21,m3,Cameroon,14.2,10.9,18.5,0.0,58.5,1004.0,12.1,0,Dry,3.848,11.5021
2012-11-11,2012,11,11,30080.15,m3,Cameroon,13.2,10.0,17.2,0.8,86.2,1008.2,6.1,0,Dry,3.848,11.5021
2012-11-12,2012,11,12,30970.0,m3,Cameroon,13.0,10.0,17.4,0.9,71.0,1011.8,5.8,0,Dry,3.848,11.5021
2012-11-13,2012,11,13,38175.67,m3,Cameroon,14.1,10.0,17.9,0.3,92.7,1021.7,14.3,0,Dry,3.848,11.5021
2012-11-14,2012,11,14,32660.84,m3,Cameroon,13.7,10.5,17.0,0.1,52.0,997.7,7.4,0,Dry,3.848,11.5021
2012-11-15,2012,11,15,34933.19,m3,Cameroon,12.9,10.0,16.2,0.4,64.5,1014.0,8.8,0,Dry,3.848,11.5021
2012-11-16,2012,11,16,28047.88,m3,Cameroon,12.6,10.0,17.4,1.3,60.7,1020.5,8.4,0,Dry,3.848,11.5021
2012-11-17,2012,11,17,33820.73,m3,Cameroon,14.0,10.0,19.4,3.5,51.1,1028.6,5.3,1,Dry,3.848,11.5021
2012-11-18,2012,11,18,35025.9,m3,Cameroon,14.8,11.1,18.6,1.5,95.0,1011.8,5.9,0,Dry,3.848,11.5021
2012-11-19,2012,11,19,24534.55,m3,Cameroon,13.7,10.0,18.5,0.6,84.8,995.4,13.7,0,Dry,3.848,11.5021
2012-11-20,2012,11,20,31310.92,m3,Cameroon,15.5,11.5,21.0,1.1,61.8,1006.7,11.5,0,Dry,3.848,11.5021
2012-11-21,2012,11,21,38094.15,m3,Cameroon,15.0,11.4,18.8,2.3,82.3,1013.0,11.3,1,Dry,3.848,11.5021
2012-11-22,2012,11,22,32864.65,m3,Cameroon,12.0,10.0,17.7,1.3,72.0,996.6,12.8,0,Dry,3.848,11.5021
2012-11-23,2012,11,23,45483.5,m3,Cameroon,14.8,10.0,18.9,0.9,72.4,1017.5,9.2,0,Dry,3.848,11.5021
2012-11-24,2012,11,24,29239.57,m3,Cameroon,14.7,11.0,18.1,0.8,68.5,1000.3,10.3,0,Dry,3.848,11.5021
2012-11-25,2012,11,25,28479.57,m3,Cameroon,12.0,10.0,16.6,0.7,70.9,1030.3,13.2,0,Dry,3.848,11.5021
2012-11-26,2012,11,26,29849.79,m3,Cameroon,14.2,10.7,19.4,0.9,78.7,1003.6,9.2,0,Dry,3.848,11.5021
2012-11-27,2012,11,27,29809.95,m3,Cameroon,12.0,10.0,17.4,0.6,86.7,993.7,6.9,0,Dry,3.848,11.5021
2012-11-28,2012,11,28,33743.59,m3,Cameroon,14.6,10.0,19.0,0.6,95.0,1025.6,10.9,0,Dry,3.848,11.5021
2012-11-29,2012,11,29,34874.04,m3,Cameroon,13.8,10.0,17.2,0.0,87.6,1028.4,13.3,0,Dry,3.848,11.5021
2012-11-30,2012,11,30,27039.43,m3,Cameroon,14.8,10.5,19.6,0.6,71.4,1023.1,11.7,0,Dry,3.848,11.5021
2012-12-01,2012,12,1,26066.45,m3,Cameroon,12.0,10.0,16.7,1.7,61.7,1018.6,7.5,0,Dry,3.848,11.5021
2012-12-02,2012,12,2,34483.17,m3,Cameroon,12.9,10.0,16.1,0.5,67.2,1008.4,10.0,0,Dry,3.848,11.5021
2012-12-03,2012,12,3,37349.0,m3,Cameroon,12.0,10.0,16.4,0.8,85.8,1016.1,7.8,0,Dry,3.848,11.5021
2012-12-04,2012,12,4,33606.13,m3,Cameroon,12.0,10.0,15.7,1.1,87.5,1015.6,14.6,0,Dry,3.848,11.5021
2012-12-05,2012,12,5,24735.48,m3,Cameroon,12.0,10.0,15.3,0.3,74.3,1025.8,13.4,0,Dry,3.848,11.5021
2012-12-06,2012,12,6,33058.36,m3,Cameroon,14.8,10.2,18.8,0.0,63.4,1013.3,12.4,0,Dry,3.848,11.5021
2012-12-07,2012,12,7,31558.99,m3,Cameroon,14.2,10.8,19.5,0.1,64.3,1010.2,7.1,0,Dry,3.848,11.5021
2012-12-08,2012,12,8,41665.83,m3,Cameroon,13.1,10.0,16.1,2.7,81.8,1024.6,5.6,1,Dry,3.848,11.5021
2012-12-09,2012,12,9,31181.83,m3,Cameroon,17.2,11.9,21.0,0.0,69.3,1007.7,5.3,0,Dry,3.848,11.5021
2012-12-10,2012,12,10,28215.27,m3,Cameroon,14.4,10.4,19.7,0.8,78.8,1012.9,10.3,0,Dry,3.848,11.5021
2012-12-11,2012,12,11,27858.69,m3,Cameroon,15.9,12.3,21.5,0.4,77.6,1015.7,5.8,0,Dry,3.848,11.5021
2012-12-12,2012,12,12,35361.0,m3,Cameroon,14.2,10.0,18.7,0.1,67.3,1020.8,12.3,0,Dry,3.848,11.5021
2012-12-13,2012,12,13,31640.22,m3,Cameroon,12.0,10.0,17.8,0.2,95.0,1008.8,10.6,0,Dry,3.848,11.5021
2012-12-14,2012,12,14,27639.0,m3,Cameroon,12.6,10.0,15.6,0.2,63.6,1022.4,12.2,0,Dry,3.848,11.5021
2012-12-15,2012,12,15,34924.4,m3,Cameroon,14.7,11.4,20.5,1.9,81.7,1021.1,11.6,0,Dry,3.848,11.5021
2012-12-16,2012,12,16,33570.84,m3,Cameroon,12.0,10.0,17.0,0.4,62.2,1029.4,12.2,0,Dry,3.848,11.5021
2012-12-17,2012,12,17,32879.65,m3,Cameroon,12.4,10.0,18.4,0.6,90.2,1012.1,6.8,0,Dry,3.848,11.5021
2012-12-18,2012,12,18,30802.8,m3,Cameroon,14.4,10.0,17.5,2.4,59.2,1002.4,12.3,1,Dry,3.848,11.5021
2012-12-19,2012,12,19,31853.3,m3,Cameroon,12.4,10.0,18.3,0.0,74.7,1010.6,5.4,0,Dry,3.848,11.5021
2012-12-20,2012,12,20,29239.12,m3,Cameroon,12.0,10.0,16.4,0.3,73.1,1006.0,13.6,0,Dry,3.848,11.5021
2012-12-21,2012,12,21,42051.92,m3,Cameroon,12.0,10.0,17.0,0.9,86.5,1020.5,14.7,0,Dry,3.848,11.5021
2012-12-22,2012,12,22,39554.47,m3,Cameroon,14.6,10.3,20.5,0.2,63.5,1015.9,14.4,0,Dry,3.848,11.5021
2012-12-23,2012,12,23,27711.51,m3,Cameroon,15.4,10.6,19.2,0.2,77.0,1010.3,11.0,0,Dry,3.848,11.5021
2012-12-24,2012,12,24,25914.17,m3,Cameroon,12.0,10.0,16.2,0.6,66.8,1011.5,7.8,0,Dry,3.848,11.5021
2012-12-25,2012,12,25,26423.03,m3,Cameroon,13.1,10.0,16.7,0.1,64.5,1018.9,8.4,0,Dry,3.848,11.5021
2012-12-26,2012,12,26,38146.22,m3,Cameroon,14.9,10.0,20.4,0.2,82.8,1007.1,14.9,0,Dry,3.848,11.5021
2012-12-27,2012,12,27,38757.14,m3,Cameroon,12.1,10.0,17.2,0.4,58.7,1006.8,10.8,0,Dry,3.848,11.5021
2012-12-28,2012,12,28,32700.12,m3,Cameroon,14.3,10.7,18.5,1.6,78.8,1010.9,9.5,0,Dry,3.848,11.5021
2012-12-29,2012,12,29,33248.96,m3,Cameroon,12.8,10.0,17.8,1.6,87.1,1025.1,12.8,0,Dry,3.848,11.5021
2012-12-30,2012,12,30,37744.5,m3,Cameroon,12.3,10.0,15.5,0.4,69.2,1029.2,7.3,0,Dry,3.848,11.5021
2012-12-31,2012,12,31,34749.36,m3,Cameroon,12.7,10.0,16.8,1.8,75.0,989.4,12.0,1,Rainy,3.848,11.5021
2013-01-01,2013,1,1,31503.44,m3,Cameroon,15.5,11.1,20.5,0.0,76.6,1002.8,12.1,0,Dry,3.848,11.5021
2013-01-02,2013,1,2,36405.1,m3,Cameroon,14.9,10.0,19.3,0.3,92.3,1004.4,6.6,0,Dry,3.848,11.5021
2013-01-03,2013,1,3,31502.47,m3,Cameroon,15.5,10.1,20.8,2.9,93.5,1004.8,12.1,1,Dry,3.848,11.5021
2013-01-04,2013,1,4,32638.55,m3,Cameroon,14.2,10.0,17.8,0.3,49.6,1007.0,12.0,0,Dry,3.848,11.5021
2013-01-05,2013,1,5,35660.55,m3,Cameroon,13.0,10.0,18.2,0.3,90.9,1007.4,10.1,0,Dry,3.848,11.5021
2013-01-06,2013,1,6,34880.89,m3,Cameroon,12.1,10.0,15.3,0.6,60.9,1012.5,5.1,0,Dry,3.848,11.5021
2013-01-07,2013,1,7,39418.66,m3,Cameroon,12.0,10.0,15.3,0.7,53.2,1004.3,8.2,0,Dry,3.848,11.5021
2013-01-08,2013,1,8,29559.68,m3,Cameroon,13.8,10.0,18.3,0.7,91.2,1021.1,13.3,0,Dry,3.848,11.5021
2013-01-09,2013,1,9,34819.26,m3,Cameroon,12.3,10.0,16.1,0.5,83.2,1019.2,7.7,0,Dry,3.848,11.5021
2013-01-10,2013,1,10,29084.28,m3,Cameroon,12.3,10.0,16.4,0.8,81.8,1029.0,12.0,0,Dry,3.848,11.5021
2013-01-11,2013,1,11,34180.68,m3,Cameroon,14.0,10.3,18.1,0.3,66.0,1012.3,10.7,0,Dry,3.848,11.5021
2013-01-12,2013,1,12,30409.6,m3,Cameroon,12.0,10.0,15.3,0.5,91.2,1005.6,5.1,0,Dry,3.848,11.5021
2013-01-13,2013,1,13,30515.4,m3,Cameroon,13.7,10.0,19.4,0.5,57.5,1010.5,11.0,0,Dry,3.848,11.5021
2013-01-14,2013,1,14,29303.44,m3,Cameroon,12.9,10.0,17.6,0.2,78.1,1021.4,5.7,0,Dry,3.848,11.5021
2013-01-15,2013,1,15,28716.06,m3,Cameroon,12.7,10.0,17.8,0.3,66.6,1005.9,8.0,0,Dry,3.848,11.5021
2013-01-16,2013,1,16,27899.01,m3,Cameroon,13.4,10.0,18.1,0.3,95.0,1012.4,10.7,0,Dry,3.848,11.5021
2013-01-17,2013,1,17,29605.15,m3,Cameroon,15.0,10.9,19.0,0.7,68.7,1014.3,13.3,0,Dry,3.848,11.5021
2013-01-18,2013,1,18,27011.84,m3,Cameroon,12.8,10.0,18.2,1.3,72.9,1013.7,5.1,0,Dry,3.848,11.5021
2013-01-19,2013,1,19,35988.78,m3,Cameroon,16.5,13.0,21.3,0.3,69.2,1007.9,9.1,0,Dry,3.848,11.5021
2013-01-20,2013,1,20,32462.88,m3,Cameroon,13.3,10.0,19.1,1.9,73.7,994.7,6.6,0,Dry,3.848,11.5021
2013-01-21,2013,1,21,32497.22,m3,Cameroon,12.0,10.0,15.2,1.4,84.5,1014.8,6.5,0,Dry,3.848,11.5021
2013-01-22,2013,1,22,30475.13,m3,Cameroon,13.1,10.0,16.3,0.2,78.5,1008.0,10.3,0,Dry,3.848,11.5021
2013-01-23,2013,1,23,37833.27,m3,Cameroon,15.4,11.2,21.0,1.9,86.8,1023.3,13.0,0,Dry,3.848,11.5021
2013-01-24,2013,1,24,29732.48,m3,Cameroon,15.6,10.9,21.4,0.1,79.4,1009.2,5.6,0,Dry,3.848,11.5021
2013-01-25,2013,1,25,30410.89,m3,Cameroon,13.2,10.1,16.3,1.1,59.5,1004.9,10.1,0,Dry,3.848,11.5021
2013-01-26,2013,1,26,31295.06,m3,Cameroon,17.1,11.7,22.8,1.0,74.5,1017.0,9.5,0,Dry,3.848,11.5021
2013-01-27,2013,1,27,27860.15,m3,Cameroon,12.3,10.0,17.6,0.3,93.5,1023.2,6.0,0,Dry,3.848,11.5021
2013-01-28,2013,1,28,32380.12,m3,Cameroon,14.0,10.7,18.9,0.5,74.2,1011.0,9.0,0,Dry,3.848,11.5021
2013-01-29,2013,1,29,29335.15,m3,Cameroon,12.0,10.0,17.2,0.1,73.1,1000.9,5.0,0,Dry,3.848,11.5021
2013-01-30,2013,1,30,34666.14,m3,Cameroon,13.5,10.0,17.7,0.9,63.8,1017.5,10.5,0,Dry,3.848,11.5021
2013-01-31,2013,1,31,30762.18,m3,Cameroon,15.0,11.4,19.4,1.0,86.1,999.4,13.9,0,Dry,3.848,11.5021
2013-02-01,2013,2,1,32717.5,m3,Cameroon,15.0,10.1,19.2,0.2,76.0,1023.3,14.8,0,Dry,3.848,11.5021
2013-02-02,2013,2,2,33944.09,m3,Cameroon,16.5,13.4,21.5,0.7,55.0,1007.9,13.1,0,Dry,3.848,11.5021
